Protein.IDs,Intensity.H.F01,Intensity.H.F02,Intensity.H.F03,Intensity.H.F04,Intensity.H.F05,Intensity.H.F06,Intensity.H.F07,Intensity.H.F08,Intensity.H.F09,Intensity.H.F10,Intensity.H.F11,Intensity.H.F12,Intensity.H.F13,Intensity.H.F14,Intensity.H.F15,Intensity.H.F16,Intensity.H.F17,Intensity.H.F18,Intensity.H.F19,Intensity.H.F20,Intensity.H.F21,Intensity.H.F22,Intensity.H.F23,Intensity.H.F24,Intensity.H.F25,Intensity.H.F26,Intensity.H.F27,Intensity.L.F01,Intensity.L.F02,Intensity.L.F03,Intensity.L.F04,Intensity.L.F05,Intensity.L.F06,Intensity.L.F07,Intensity.L.F08,Intensity.L.F09,Intensity.L.F10,Intensity.L.F11,Intensity.L.F12,Intensity.L.F13,Intensity.L.F14,Intensity.L.F15,Intensity.L.F16,Intensity.L.F17,Intensity.L.F18,Intensity.L.F19,Intensity.L.F20,Intensity.L.F21,Intensity.L.F22,Intensity.L.F23,Intensity.L.F24,Intensity.L.F25,Intensity.L.F26,Intensity.L.F27,Intensity.M.F01,Intensity.M.F02,Intensity.M.F03,Intensity.M.F04,Intensity.M.F05,Intensity.M.F06,Intensity.M.F07,Intensity.M.F08,Intensity.M.F09,Intensity.M.F10,Intensity.M.F11,Intensity.M.F12,Intensity.M.F13,Intensity.M.F14,Intensity.M.F15,Intensity.M.F16,Intensity.M.F17,Intensity.M.F18,Intensity.M.F19,Intensity.M.F20,Intensity.M.F21,Intensity.M.F22,Intensity.M.F23,Intensity.M.F24,Intensity.M.F25,Intensity.M.F26,Intensity.M.F27,Percentage.H.F01,Percentage.H.F02,Percentage.H.F03,Percentage.H.F04,Percentage.H.F05,Percentage.H.F06,Percentage.H.F07,Percentage.H.F08,Percentage.H.F09,Percentage.H.F10,Percentage.H.F11,Percentage.H.F12,Percentage.H.F13,Percentage.H.F14,Percentage.H.F15,Percentage.H.F16,Percentage.H.F17,Percentage.H.F18,Percentage.H.F19,Percentage.H.F20,Percentage.H.F21,Percentage.H.F22,Percentage.H.F23,Percentage.H.F24,Percentage.H.F25,Percentage.H.F26,Percentage.H.F27,Percentage.L.F01,Percentage.L.F02,Percentage.L.F03,Percentage.L.F04,Percentage.L.F05,Percentage.L.F06,Percentage.L.F07,Percentage.L.F08,Percentage.L.F09,Percentage.L.F10,Percentage.L.F11,Percentage.L.F12,Percentage.L.F13,Percentage.L.F14,Percentage.L.F15,Percentage.L.F16,Percentage.L.F17,Percentage.L.F18,Percentage.L.F19,Percentage.L.F20,Percentage.L.F21,Percentage.L.F22,Percentage.L.F23,Percentage.L.F24,Percentage.L.F25,Percentage.L.F26,Percentage.L.F27,Percentage.M.F01,Percentage.M.F02,Percentage.M.F03,Percentage.M.F04,Percentage.M.F05,Percentage.M.F06,Percentage.M.F07,Percentage.M.F08,Percentage.M.F09,Percentage.M.F10,Percentage.M.F11,Percentage.M.F12,Percentage.M.F13,Percentage.M.F14,Percentage.M.F15,Percentage.M.F16,Percentage.M.F17,Percentage.M.F18,Percentage.M.F19,Percentage.M.F20,Percentage.M.F21,Percentage.M.F22,Percentage.M.F23,Percentage.M.F24,Percentage.M.F25,Percentage.M.F26,Percentage.M.F27
YHR116W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167453705.1,135718304.6,22133096.71,6369756.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155565533.5,136080844.9,33134131.92,8156901.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191861572.8,131031807.5,40326784.94,6943267.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504873066,0.409190806,0.066731306,0.019204821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467251585,0.408728007,0.099520603,0.024499806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518315846,0.353983662,0.108943189,0.018757302,0,0,0,0,0,0
YHR121W,867515716,345690641.5,205141204.6,236787098.4,182246244.9,121284273.6,0,0,0,0,0,0,0,0,0,0,545573578.2,844946533.6,92094090.13,0,0,0,0,0,0,0,0,848872457.2,450426219.5,228482827.6,316000909.1,200699572.6,156830985.6,0,0,0,0,0,0,0,0,0,0,682801916.2,1179732071,156887123.8,0,0,0,0,0,0,0,0,1327469079,355691607.9,266072413,250371002.5,244965340.2,110133949.7,0,0,0,0,0,0,0,0,0,0,423027019,781605734.9,101135492.6,0,0,0,0,0,0,0,0,0.252091045,0.100454105,0.059611901,0.068807868,0.052958863,0.035243949,0,0,0,0,0,0,0,0,0,0,0.158538008,0.245532676,0.026761585,0,0,0,0,0,0,0,0,0.201119625,0.106717507,0.054133433,0.074868708,0.047550869,0.037157277,0,0,0,0,0,0,0,0,0,0,0.161773261,0.279508741,0.037170578,0,0,0,0,0,0,0,0,0.343861891,0.092136827,0.068922256,0.06485503,0.06345477,0.028528626,0,0,0,0,0,0,0,0,0,0,0.109579103,0.202463794,0.026197704,0,0,0,0,0,0,0,0
YHR122W,0,0,0,0,0,0,0,0,0,0,377517718.9,1130532981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658854125.7,1377206192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479963607,1134935106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250334899,0.749665101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323592636,0.676407364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297209728,0.702790272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR127W,0,539769295.2,649349963.3,659101279.7,661362363.4,0,0,0,0,0,0,763460249.6,499891965.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483823789.4,489014366.4,657700172.6,545842309.8,0,0,0,0,0,0,716158435.7,452565525.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530966447.9,431230963.5,609874578.1,535862878.8,0,0,0,0,0,0,718864200.4,466510843.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143063498,0.172107376,0.17469192,0.17529121,0,0,0,0,0,0,0.20235181,0.132494186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144636371,0.146188064,0.196615727,0.163176455,0,0,0,0,0,0,0.214091492,0.135291891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161225777,0.130941507,0.185185905,0.162712558,0,0,0,0,0,0,0.218280156,0.141654098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR128W,0,0,0,0,0,145851994.2,0,0,0,0,438016156.4,1682901525,495870764.5,166871947.2,3737272539,1.13841E+11,89310847769,23489387330,3140616271,246984533,43134215.39,4549374.071,0,0,0,0,0,0,0,0,0,0,225830040,0,0,0,0,597338044.7,2464769387,375260518.3,354290746.7,3880738969,1.39189E+11,1.07541E+11,28219173402,4074688207,320876457.3,45949300.11,4581208.877,0,0,0,0,0,0,0,0,0,0,216029816.8,0,0,0,0,509437922.9,1618832382,420550580.8,233416263.2,3999713231,1.24083E+11,95590284250,25365125868,3523405821,248760283.9,48214599.23,4277276.572,0,0,0,0,0,0,0,0,0,0,0.000616077,0,0,0,0,0.001850175,0.007108556,0.002094552,0.000704865,0.015786194,0.480862141,0.377247949,0.09921889,0.013265925,0.00104326,0.000182198,1.92E-05,0,0,0,0,0,0,0,0,0,0,0.000786061,0,0,0,0,0.002079191,0.008579275,0.001306192,0.001233202,0.013507928,0.484484486,0.374323644,0.098224222,0.014183019,0.001116895,0.000159939,1.59E-05,0,0,0,0,0,0,0,0,0,0,0.000844326,0,0,0,0,0.001991076,0.00632701,0.001643671,0.000912279,0.015632393,0.484961517,0.373603006,0.099136511,0.013770803,0.000972249,0.000188441,1.67E-05,0,0,0,0,0
YHR132C,174943584.3,0,0,0,0,0,0,228835029.9,143555983.2,110665558.4,0,0,0,0,0,1998160318,5794342573,5730696997,1158625889,108120815.3,31965127.25,4662697.974,2292852.1,0,0,0,0,146441647.4,0,0,0,0,0,0,256870995.2,217038746.5,131501601,0,0,0,0,0,2038919463,7189111560,6845947093,1255362264,192005217.4,30279270.2,5601324.223,2373877.251,0,0,0,0,176209484.6,0,0,0,0,0,0,202588594.2,160667629.1,118510515.4,0,0,0,0,0,2211539638,7665277360,5636522291,1240860650,215693389.1,34355896.12,4991557.533,1896008.476,0,0,0,0,0.011296254,0,0,0,0,0,0,0.01477607,0.00926953,0.007145768,0,0,0,0,0,0.129022885,0.374145553,0.370035905,0.074813444,0.006981452,0.002064015,0.000301074,0.000148051,0,0,0,0,0.007997271,0,0,0,0,0,0,0.014027887,0.011852623,0.007181385,0,0,0,0,0,0.111346678,0.392601916,0.373861488,0.068556125,0.010485526,0.00165357,0.000305892,0.000129639,0,0,0,0,0.009972741,0,0,0,0,0,0,0.011465691,0.009093135,0.006707214,0,0,0,0,0,0.125164157,0.433823552,0.319004258,0.070227671,0.012207369,0.001944404,0.000282502,0.000107306,0,0,0,0
YHR132W-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151012865,1046159101,366475234.3,88872020.74,13816271.53,2040230.692,418985.8423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2593847059,1545573102,398573318.6,116628903.2,18565871.51,2632478.227,528429.6661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2788083024,1410515495,316661306.7,90896031.92,15726149.1,1529772.581,377196.0234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586299599,0.285150624,0.099889818,0.024223765,0.003765888,0.000556104,0.000114203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554673522,0.33050849,0.085231728,0.024940161,0.003970164,0.000562934,0.000113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60298665,0.3050562,0.068485242,0.019658343,0.003401139,0.000330848,8.16E-05,0,0,0,0
YHR135C,588221669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31504923.61,3779832.953,0,0,0,0,0,0,477206049.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35501225.07,6761906.486,0,0,0,0,0,0,610979103.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43071440.65,6024372.541,0,0,0,0,0,0,0.943409153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050528627,0.00606222,0,0,0,0,0,0,0.918641696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06834135,0.013016954,0,0,0,0,0,0,0.925620847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065252352,0.009126801,0,0,0,0,0,0
YHR144C,0,0,0,0,0,0,0,0,0,0,0,0,1899244057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344205389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580270496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR146W,1660535118,6522260852,4786505385,7892846324,3577846266,3114277944,2675438104,2167578656,2775155224,3723363414,2909806792,2813995286,2905575328,0,0,0,0,149316764.8,158337285.2,77688238.35,20408223.55,2968946.105,648600.3417,0,263269.685,0,0,2160661635,8874068802,5482336104,7239793726,4566020627,3491072542,2790947215,2757172500,4229396513,4106501867,3955085351,3389075431,3634031314,0,0,0,0,168605960.3,175770170.3,83536147.99,27085494.99,3595731.403,1057917.05,0,265248.8557,0,0,2297417227,9227347531,5569591067,7358546096,4252080371,3436383184,2791829712,2157636825,3637485574,3542195213,3431792539,2966807904,2500954888,0,0,0,0,214984232.7,193817605.5,77862365.37,24462036.79,3073660.595,850354.9619,0,249705.3687,0,0,0.034641525,0.136065211,0.099854465,0.164657904,0.074639825,0.064969018,0.055814089,0.045219296,0.057894354,0.077675554,0.06070341,0.058704623,0.060615135,0,0,0,0,0.003114996,0.003303179,0.001620706,0.000425749,6.19E-05,1.35E-05,0,5.49E-06,0,0,0.037816063,0.155314624,0.095952261,0.126711418,0.079914838,0.061101016,0.048847369,0.048256242,0.074023218,0.071872306,0.069222203,0.059315855,0.063603091,0,0,0,0,0.002950954,0.003076343,0.001462056,0.000474052,6.29E-05,1.85E-05,0,4.64E-06,0,0,0.042794104,0.171878258,0.103745048,0.137068001,0.079203711,0.064009679,0.05200355,0.040190408,0.067755623,0.065980645,0.063924169,0.055262877,0.04658541,0,0,0,0,0.004004522,0.00361025,0.001450346,0.000455656,5.73E-05,1.58E-05,0,4.65E-06,0,0
YHR148W,4941902117,2771815257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5949155963,3571393351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5258377190,2912427846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640664141,0.359335859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624875285,0.375124715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643556806,0.356443194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR154W,221369518.5,486935571,396126487.9,515863709.6,258354250.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230815819.9,639379585.9,475263426,868993956.6,271474999.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272043890.8,703845049.7,398887720.9,674838104.4,287737066.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117834388,0.25919447,0.210857044,0.274592839,0.137521259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092848964,0.257199581,0.191181509,0.349565245,0.1092047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116389791,0.301129269,0.170657971,0.288719094,0.123103874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR158C,628692117.8,1519531189,670445783.5,90019421.93,450376889.8,169029864.9,0,0,0,222989842.6,0,0,0,0,0,0,0,0,732243072.9,0,0,0,0,0,0,0,0,753249034.4,1682358903,846759715.4,209516770.1,542892535.5,201720120.1,0,0,0,258965156.5,0,0,0,0,0,0,0,0,588730150.8,0,0,0,0,0,0,0,0,586591342.9,1621570999,671421419.1,128922356.4,596505639.5,136124415.9,0,0,0,284743386,0,0,0,0,0,0,0,0,1472002226,0,0,0,0,0,0,0,0,0.140228886,0.338929279,0.149541982,0.020078705,0.100455927,0.037701872,0,0,0,0.049737569,0,0,0,0,0,0,0,0,0.16332578,0,0,0,0,0,0,0,0,0.148155101,0.33089993,0.166547536,0.04120945,0.106780486,0.039675942,0,0,0,0.050935357,0,0,0,0,0,0,0,0,0.115796199,0,0,0,0,0,0,0,0,0.106694063,0.294944683,0.122123655,0.02344946,0.108497356,0.024759429,0,0,0,0.051791471,0,0,0,0,0,0,0,0,0.267739883,0,0,0,0,0,0,0,0
YHR163W,0,0,0,0,643146550,594126542.6,736679455.1,290223679.2,0,0,0,0,0,0,0,0,25029126178,45693566919,11533646324,1485493180,223165042.4,20313209.5,5644020.389,0,0,0,0,0,0,0,0,753016062.2,734907092.6,818879189.8,407234715.4,0,0,0,0,0,0,0,0,31547968241,59156117999,14600207098,1761441417,285021624.2,22528631.74,6242528.828,0,0,0,0,0,0,0,0,763244500,768954301.8,688220539.5,325772211.2,0,0,0,0,0,0,0,0,27263137387,51393906423,12811379980,1557833478,252216990.4,21801837.1,5058883.096,0,0,0,0,0,0,0,0,0.007456328,0.006888014,0.008540703,0.003364712,0,0,0,0,0,0,0,0,0.290175504,0.529748971,0.133715481,0.017222085,0.002587267,0.000235501,6.54E-05,0,0,0,0,0,0,0,0,0.006839783,0.006675296,0.00743803,0.003698987,0,0,0,0,0,0,0,0,0.28655597,0.537325848,0.132616354,0.015999495,0.002588904,0.000204632,5.67E-05,0,0,0,0,0,0,0,0,0.007962779,0.008022348,0.007180069,0.003398717,0,0,0,0,0,0,0,0,0.284430915,0.536182451,0.133658591,0.016252568,0.00263133,0.000227454,5.28E-05,0,0,0,0
YHR165C,177331532.6,0,0,94135601.18,361060025.2,307795543.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194440366.8,0,0,112744695.5,422832894.3,282040831.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152003936.6,0,0,108893359.7,355984115.1,332042529.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188585825,0,0,0.100109889,0.383974591,0.327329695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192123589,0,0,0.11140133,0.417794796,0.278680285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160185585,0,0,0.114754571,0.375145046,0.349914799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR170W,0,0,0,0,0,0,0,0,0,0,0,0,1451421487,32226715353,11752367102,0,1143161657,912209431.8,118581641.5,0,0,1709268.834,408887.6339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693879272,39337333991,17066608183,0,1648757148,1204217494,139096119.5,0,0,2709662.617,568912.3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893083372,35760908005,12852577713,0,1362297126,1042248081,94693769.68,0,0,3295202.819,505908.2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030487837,0.676938332,0.24686437,0,0.024012684,0.019161417,0.002490867,0,0,3.59E-05,8.59E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027726164,0.643890855,0.27935378,0,0.026987585,0.019711164,0.002276787,0,0,4.44E-05,9.31E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035712079,0.674611803,0.242457507,0,0.02569906,0.019661493,0.001786351,0,0,6.22E-05,9.54E-06,0,0,0,0
YHR172W,0,0,0,0,0,0,0,0,0,0,123088179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363737519.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207141795.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR174W,62490400704,29445440942,13520469483,11069087753,7653514816,7778361825,11907832265,8324165982,6873852574,7443191838,7464834982,6218772564,9048732816,16969420654,4.14636E+12,2.34698E+13,8.40664E+12,2.36589E+12,3.82905E+11,52719112342,12804072918,1342467791,415672991.3,60129702.11,54886001.73,19824537.21,18956742.22,73379061246,34600681182,15388351574,12822180284,10361560777,9831200202,15879070792,10099171964,8617620922,8960518003,9045636748,7564224575,10374697994,20239822561,5.39947E+12,2.85818E+13,1.10586E+13,3.14278E+12,4.88368E+11,67302681828,16686334805,1745408347,543117969.2,71660850.7,69723784.41,24926991.9,24133317.87,73241922048,33602248598,15515920539,12792962075,9654189598,9098170914,14319991963,10048166045,7680706811,9025779344,8148803429,7709606855,11229460927,21118342946,4.96085E+12,2.7946E+13,1.02207E+13,2.84651E+12,4.76387E+11,62515050612,15275598672,1585933985,505409343.2,66712932.4,63767280.3,22523835.79,22671178.1,0.001600461,0.000754136,0.000346277,0.000283494,0.000196017,0.000199214,0.000304975,0.000213193,0.000176048,0.00019063,0.000191184,0.000159271,0.00023175,0.000434609,0.106193852,0.601092425,0.215305119,0.060593555,0.009806687,0.001350206,0.000327929,3.44E-05,1.06E-05,1.54E-06,1.41E-06,5.08E-07,4.86E-07,0.001497389,0.000706069,0.000314018,0.000261652,0.00021144,0.000200618,0.000324032,0.000206086,0.000175853,0.00018285,0.000184587,0.000154357,0.000211708,0.000413018,0.1101827,0.583246695,0.225664541,0.064132154,0.009965748,0.001373393,0.000340505,3.56E-05,1.11E-05,1.46E-06,1.42E-06,5.09E-07,4.92E-07,0.001565879,0.000718401,0.000331723,0.000273508,0.000206402,0.000194515,0.000306155,0.000214825,0.00016421,0.000192967,0.000174218,0.000164828,0.000240081,0.0004515,0.106060656,0.597472552,0.218513895,0.060857156,0.010184933,0.001336543,0.000326585,3.39E-05,1.08E-05,1.43E-06,1.36E-06,4.82E-07,4.85E-07
YHR179W,0,0,0,0,0,0,0,0,0,0,0,0,0,1096960574,3.25337E+11,2.12536E+11,57880598295,17072212130,3990242834,822482976.1,241244091.3,20308204.03,7319005.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544432804,4.22996E+11,2.7864E+11,75998045625,22550964092,4644937642,989972487.3,284588183.3,24784097.76,9201643.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059855573,3.58227E+11,2.40283E+11,65820001661,19214963656,3944660017,847222806.1,252787307.4,22856990.75,8074176.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001772136,0.525580687,0.343351866,0.093505908,0.0275801,0.006446224,0.001328718,0.000389729,3.28E-05,1.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001912178,0.52371514,0.344987112,0.094093932,0.027920572,0.005750943,0.001225695,0.000352351,3.07E-05,1.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001536735,0.519410403,0.348397266,0.095435551,0.02786069,0.00571955,0.001228429,0.000366528,3.31E-05,1.17E-05,0,0,0,0
YHR183W,1553221298,63801506.14,0,0,0,0,403821027.8,0,0,0,0,0,0,89192779269,7.17806E+11,2.35129E+11,56832372195,8651885555,1493666222,350184966.8,129829243.3,16416949.52,5743904.842,0,776114.7932,254372.3737,174805.8193,1505078726,57010500.52,0,0,0,0,389985428.9,0,0,0,0,0,0,1.03116E+11,9.0479E+11,2.65462E+11,64173261604,10554768567,1405772295,413818912.8,150949222.5,17602245.46,6316269.697,0,894865.0346,343105.0613,187153.8901,1443509939,68961738.54,0,0,0,0,438591427.4,0,0,0,0,0,0,1.05305E+11,8.19046E+11,2.40691E+11,61686617984,8764673614,1470233737,389975578.4,149185802.3,18769521.71,5804773.489,0,852152.9318,289679.3592,230687.5994,0.001397247,5.74E-05,0,0,0,0,0.000363269,0,0,0,0,0,0,0.080236057,0.645723729,0.211517459,0.051125276,0.007783065,0.001343673,0.000315019,0.000116792,1.48E-05,5.17E-06,0,6.98E-07,2.29E-07,1.57E-07,0.001113188,4.22E-05,0,0,0,0,0.000288441,0,0,0,0,0,0,0.07626703,0.669201496,0.196341063,0.04746389,0.007806528,0.001039739,0.000306069,0.000111645,1.30E-05,4.67E-06,0,6.62E-07,2.54E-07,1.38E-07,0.00116461,5.56E-05,0,0,0,0,0.000353851,0,0,0,0,0,0,0.08495918,0.660798271,0.194186923,0.049768177,0.007071255,0.001186171,0.000314629,0.000120362,1.51E-05,4.68E-06,0,6.88E-07,2.34E-07,1.86E-07
YHR187W,0,311727293.1,615055449.2,307474659.8,0,103203889.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443720080.7,603403045.9,419511967.1,0,544248203.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228491296.7,640145853.2,261887419.3,0,138148881.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23307388,0.45986785,0.229894249,0,0.07716402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22065929,0.300068655,0.208620743,0,0.270651312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180102529,0.504578899,0.206426184,0,0.108892388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR190W,213534362.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268111927.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265359553.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR193C,1052327569,4427882102,6651810325,80486767714,1.29685E+11,78016630549,52341904340,45382300311,36623468276,28487934713,31803692491,42411810185,57178381758,43057889609,23785382607,8283844001,4595330636,5154126214,1868409145,651683327.3,226310910.9,38156718.75,22021478.37,1074048.124,1558047.149,729230.819,627598.458,1229937216,4224701072,9477840272,1.06722E+11,1.65182E+11,99736118377,69593748944,57773280602,47750655198,35820998039,42632726079,57690268052,67775276872,56445186129,28192681686,11623861575,5332395613,6484870194,2536411837,871910915.2,297431722.2,49260859.5,28779893.93,1179503.757,2131806.733,704819.075,989397.9329,994403040,4426883670,7790542819,93228298907,1.462E+11,86961561609,60092193060,51567848625,42197361399,32069150769,38289535782,48176631138,60897992473,52268778651,23748364566,9952313255,4484225283,5477976406,2043799090,688008638.7,267022419.7,45480726.48,25026992.57,1159712.084,1923593.978,738165.1171,682568.9044,0.001542467,0.006490243,0.009750003,0.117974831,0.19008755,0.114354186,0.076721025,0.066519869,0.053681464,0.041756669,0.046616796,0.062165823,0.083810173,0.063112825,0.034863824,0.012142183,0.006735683,0.007554747,0.002738652,0.000955216,0.000331719,5.59E-05,3.23E-05,1.57E-06,2.28E-06,1.07E-06,9.20E-07,0.001401675,0.004814603,0.010801246,0.12162335,0.18824617,0.113662425,0.079311231,0.065840252,0.054418152,0.040822739,0.048585599,0.065745648,0.077238842,0.064326714,0.032129269,0.013246919,0.006076966,0.007390363,0.002890575,0.000993657,0.000338963,5.61E-05,3.28E-05,1.34E-06,2.43E-06,8.03E-07,1.13E-06,0.001288258,0.005735067,0.010092716,0.120778077,0.189402889,0.112659464,0.077849962,0.066806599,0.054667051,0.041545866,0.049604429,0.062413247,0.078893882,0.06771466,0.030766214,0.012893309,0.005809353,0.007096766,0.00264776,0.000891321,0.00034593,5.89E-05,3.24E-05,1.50E-06,2.49E-06,9.56E-07,8.84E-07
