Protein.IDs,Intensity.H.F01,Intensity.H.F02,Intensity.H.F03,Intensity.H.F04,Intensity.H.F05,Intensity.H.F06,Intensity.H.F07,Intensity.H.F08,Intensity.H.F09,Intensity.H.F10,Intensity.H.F11,Intensity.H.F12,Intensity.H.F13,Intensity.H.F14,Intensity.H.F15,Intensity.H.F16,Intensity.H.F17,Intensity.H.F18,Intensity.H.F19,Intensity.H.F20,Intensity.H.F21,Intensity.H.F22,Intensity.H.F23,Intensity.H.F24,Intensity.H.F25,Intensity.H.F26,Intensity.H.F27,Intensity.L.F01,Intensity.L.F02,Intensity.L.F03,Intensity.L.F04,Intensity.L.F05,Intensity.L.F06,Intensity.L.F07,Intensity.L.F08,Intensity.L.F09,Intensity.L.F10,Intensity.L.F11,Intensity.L.F12,Intensity.L.F13,Intensity.L.F14,Intensity.L.F15,Intensity.L.F16,Intensity.L.F17,Intensity.L.F18,Intensity.L.F19,Intensity.L.F20,Intensity.L.F21,Intensity.L.F22,Intensity.L.F23,Intensity.L.F24,Intensity.L.F25,Intensity.L.F26,Intensity.L.F27,Intensity.M.F01,Intensity.M.F02,Intensity.M.F03,Intensity.M.F04,Intensity.M.F05,Intensity.M.F06,Intensity.M.F07,Intensity.M.F08,Intensity.M.F09,Intensity.M.F10,Intensity.M.F11,Intensity.M.F12,Intensity.M.F13,Intensity.M.F14,Intensity.M.F15,Intensity.M.F16,Intensity.M.F17,Intensity.M.F18,Intensity.M.F19,Intensity.M.F20,Intensity.M.F21,Intensity.M.F22,Intensity.M.F23,Intensity.M.F24,Intensity.M.F25,Intensity.M.F26,Intensity.M.F27,Percentage.H.F01,Percentage.H.F02,Percentage.H.F03,Percentage.H.F04,Percentage.H.F05,Percentage.H.F06,Percentage.H.F07,Percentage.H.F08,Percentage.H.F09,Percentage.H.F10,Percentage.H.F11,Percentage.H.F12,Percentage.H.F13,Percentage.H.F14,Percentage.H.F15,Percentage.H.F16,Percentage.H.F17,Percentage.H.F18,Percentage.H.F19,Percentage.H.F20,Percentage.H.F21,Percentage.H.F22,Percentage.H.F23,Percentage.H.F24,Percentage.H.F25,Percentage.H.F26,Percentage.H.F27,Percentage.L.F01,Percentage.L.F02,Percentage.L.F03,Percentage.L.F04,Percentage.L.F05,Percentage.L.F06,Percentage.L.F07,Percentage.L.F08,Percentage.L.F09,Percentage.L.F10,Percentage.L.F11,Percentage.L.F12,Percentage.L.F13,Percentage.L.F14,Percentage.L.F15,Percentage.L.F16,Percentage.L.F17,Percentage.L.F18,Percentage.L.F19,Percentage.L.F20,Percentage.L.F21,Percentage.L.F22,Percentage.L.F23,Percentage.L.F24,Percentage.L.F25,Percentage.L.F26,Percentage.L.F27,Percentage.M.F01,Percentage.M.F02,Percentage.M.F03,Percentage.M.F04,Percentage.M.F05,Percentage.M.F06,Percentage.M.F07,Percentage.M.F08,Percentage.M.F09,Percentage.M.F10,Percentage.M.F11,Percentage.M.F12,Percentage.M.F13,Percentage.M.F14,Percentage.M.F15,Percentage.M.F16,Percentage.M.F17,Percentage.M.F18,Percentage.M.F19,Percentage.M.F20,Percentage.M.F21,Percentage.M.F22,Percentage.M.F23,Percentage.M.F24,Percentage.M.F25,Percentage.M.F26,Percentage.M.F27
YDL004W,0,0,0,0,0,0,0,0,0,0,0.002620451,0.011628319,0.003295701,0,0,0,0.010053521,0.014098346,0.002665983,0.000507948,4.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004440327,0.015342773,0.003971244,0,0,0,0.036187781,0.046795972,0.010073144,0.001666289,0.000196139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004466638,0.022483776,0.006977546,0,0,0,0.034695474,0.045175387,0.010464974,0.00135034,0.000141423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058347368,0.258917975,0.073382604,0,0,0,0.223853281,0.313916002,0.059361189,0.011310054,0.000911528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037416278,0.129285401,0.033463561,0,0,0,0.304935214,0.394324812,0.08488104,0.014040937,0.001652757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035518412,0.178789522,0.055484991,0,0,0,0.275896148,0.359231734,0.08321679,0.010737819,0.001124585,0,0,0,0,0,0
YDL005C,0.006486536,0.003129852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004160822,0.002405587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005823066,0.003372534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131195,0,0,0,0,0,0,0,0,0,0.674529352,0.325470648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633652567,0.366347433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554179224,0.320962907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124857869,0,0,0,0,0,0,0,0,0
YDL006W,0,0,0,0,0,0,0,0,0,0,0,0.000684307,0.004185026,0.007219324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001200334,0.005302312,0.010089113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000983363,0.004982333,0.007014856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056607347,0.346194488,0.597198165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072345208,0.31957503,0.608079762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075756628,0.383830604,0.540412768,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL007W,0.00672723,0.001750433,0.000201468,0.007311219,0.013976297,0.050710306,0.220330334,0.265518808,0.092155,0.058526764,0.086329213,0.030448378,0.000914651,0,0,0,0,0.001558284,0.000307779,0,0,0,0,0,0,0,0,0.00569114,0.001488257,0.000237735,0.006222797,0.007840331,0.031791988,0.189273533,0.224722539,0.075437203,0.038525862,0.058626898,0.016416519,0.002556052,0,0,0,0,0.000890124,0.000259456,0,0,0,0,0,0,0,0,0.02297068,0.008133808,0.00408124,0.012968239,0.01722995,0.044768917,0.216258896,0.254531631,0.087698098,0.054153264,0.092740466,0.035374631,0.001188482,0,0,0,0,0.001313074,0.000506563,0,0,0,0,0,0,0,0,0.008039557,0.002091902,0.00024077,0.00873747,0.016702751,0.06060272,0.263311716,0.317315422,0.110132321,0.06994399,0.103170058,0.036388156,0.001093078,0,0,0,0,0.00186227,0.00036782,0,0,0,0,0,0,0,0,0.008623195,0.002255002,0.000360215,0.00942876,0.011879641,0.048171107,0.286786582,0.34049879,0.114302181,0.058374249,0.088831267,0.024874251,0.003872921,0,0,0,0,0.001348712,0.000393127,0,0,0,0,0,0,0,0,0.026900337,0.00952528,0.004779429,0.015186751,0.020177524,0.052427658,0.253254893,0.298075049,0.102700849,0.06341741,0.108605829,0.041426266,0.001391799,0,0,0,0,0.001537705,0.000593222,0,0,0,0,0,0,0,0
YDL010W,0.001501233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001507469,0.002693179,0.000551103,5.76E-05,0,0,0,0,0,0,0.000554143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001054579,0.001588656,0.000310356,0,0,0,0,0,0,0,0.003186086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001074743,0.001624843,0.000415968,0,0,0,0,0,0,0,0.237891238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238879538,0.426771792,0.087329968,0.009127465,0,0,0,0,0,0,0.157977524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300643897,0.452900871,0.088477708,0,0,0,0,0,0,0,0.505596349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170549751,0.257844474,0.066009427,0,0,0,0,0,0,0
YDL012C,0.001575427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000617476,0.000668748,0.000353314,0.000172026,7.59E-05,0,0,0.001154406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000430613,0.000522114,0.000222238,0.000180824,2.50E-05,0,0,0.000654866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000520218,0.000488868,0.00018112,0.000120073,1.65E-05,0,0,0.45494324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178311252,0.193117347,0.102028225,0.049676786,0.02192315,0,0,0.455356234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169855774,0.205948434,0.087661897,0.071326202,0.009851459,0,0,0.330468012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262519958,0.246699758,0.091399323,0.060593088,0.00831986,0,0
YDL014W,0.220520284,0.203349459,0.16687216,0.106314739,0.064754464,0.007177721,0.015269504,0.014582812,0.011580887,0.009257048,0.003724549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315254,0,0.15313055,0.176091839,0.120752736,0.074413759,0.058101999,0.005882411,0.01211978,0.014350088,0.009877443,0.007988918,0.002950602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137413595,0.163056945,0.126624439,0.07268086,0.047679169,0.004560492,0.009322627,0.010596831,0.007609333,0.006929639,0.002161915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267713037,0.246867546,0.202583871,0.129066775,0.078612334,0.0087138,0.018537276,0.017703627,0.014059271,0.011238116,0.004521627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038272,0,0.24090004,0.277022,0.189964308,0.117065325,0.09140419,0.00925402,0.019066447,0.022575095,0.015538875,0.012567909,0.004641793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233444151,0.277008182,0.215115065,0.123473385,0.080999432,0.007747561,0.015837681,0.018002354,0.012927064,0.01177237,0.003672755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL019C,0.003119245,0.001985953,0.00189768,0.002190011,0.001961032,0.002756828,0.002429327,0.00159532,0.013992577,0.042231317,0.017864332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002158447,0.002052449,0.002671457,0.001825345,0.002282684,0.002686731,0.002909091,0.001644646,0.008658102,0.021717246,0.00747113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002756174,0.004011064,0.003232308,0.003628746,0.002861847,0.004135738,0.003675359,0.00211983,0.014251084,0.029256447,0.009578046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033896131,0.021580904,0.020621659,0.023798357,0.021310095,0.02995783,0.026398953,0.017335979,0.152054188,0.458918226,0.194127678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038490549,0.036600331,0.047638811,0.032550508,0.040706006,0.047911177,0.051876419,0.02932818,0.154395762,0.387273198,0.133229059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034665962,0.050449425,0.04065456,0.045640789,0.035995071,0.05201752,0.04622707,0.026662297,0.179243933,0.367974873,0.120468499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL021W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001455124,0.143264136,0.07273658,0.012267479,0.000980311,0.000146389,9.59E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002884857,0.187206061,0.11260074,0.017146502,0.001594599,0.000199931,1.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002867246,0.170333149,0.091359581,0.014416865,0.001658252,0.000196412,9.59E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006303068,0.62056821,0.31506845,0.053138264,0.004246352,0.000634104,4.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008968874,0.582014249,0.350070051,0.053307615,0.004957527,0.000621576,6.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010209495,0.606510766,0.325307024,0.051334597,0.00590459,0.000699371,3.42E-05,0,0,0,0,0
YDL022W,0.002815223,0.000714006,0,0,0,0,0,0,0,0.000503704,0,0,0,0,0.018947173,1.444328111,0.823694963,0.171135346,0.018166711,0.001930369,0.000237294,0,0,0,0,0,0,0.001849267,0,0,0,0,0,0,0,0,0.000260907,0,0,0,0,0.011655672,0.75816973,0.448623141,0.096510996,0.009849761,0.001074945,0.00013864,0,0,0,0,0,0,0.00152472,0,0,0,0,0,0,0,0,0.000365945,0,0,0,0,0.012368302,0.741222335,0.426890256,0.095137619,0.010253395,0.001182507,0.000103217,0,0,0,0,0,0,0.00113404,0.000287619,0,0,0,0,0,0,0,0.000202904,0,0,0,0,0.007632379,0.581810223,0.331804211,0.068937448,0.00731799,0.000777599,9.56E-05,0,0,0,0,0,0,0.00139238,0,0,0,0,0,0,0,0,0.000196447,0,0,0,0,0.008775982,0.570853744,0.337784786,0.072666662,0.007416246,0.000809365,0.000104387,0,0,0,0,0,0,0.001182826,0,0,0,0,0,0,0,0,0.000283888,0,0,0,0,0.00959491,0.575015178,0.331166999,0.073804542,0.007954237,0.000917349,8.01E-05,0,0,0,0,0,0
YDL025C,6.60E-05,0.002389276,0.003284229,0.002031906,0.002152715,0,0,0,0,0,0,0,0,0,0,0,0,0.000181049,0,0,0,0,0,0,0,0,0,0.001191613,0.000815199,0.000634115,0.000674721,0.000395034,0,0,0,0,0,0,0,0,0,0,0,0,0.001189383,0,0,0,0,0,0,0,0,0,0.003225159,0.003407487,0.006556974,0.000542824,0.000263546,0,0,0,0,0,0,0,0,0,0,0,0,0.000156303,0,0,0,0,0,0,0,0,0,0.006533704,0.236440248,0.325003918,0.201075302,0.213030444,0,0,0,0,0,0,0,0,0,0,0,0,0.017916384,0,0,0,0,0,0,0,0,0,0.243183112,0.166365049,0.129409554,0.137696296,0.080618055,0,0,0,0,0,0,0,0,0,0,0,0,0.242727934,0,0,0,0,0,0,0,0,0,0.227889498,0.24077279,0.463315355,0.038355886,0.01862212,0,0,0,0,0,0,0,0,0,0,0,0,0.011044351,0,0,0,0,0,0,0,0,0
YDL029W,0.00079082,0,0,0,0,0,0,0,0.001302603,0,0.017216074,0.371465093,0.307302251,0.076661439,0.007093379,0.014228574,0.032242876,0.010875778,0.001573129,0,0,0,0,0,0,0,0,0.00043282,0,0,0,0,0,0,0,0.000907202,0,0.01317437,0.346293019,0.284367173,0.065541073,0.009642752,0.00836574,0.020353898,0.005763567,0.001108518,0,0,0,0,0,0,0,0,0.00204485,0,0,0,0,0,0,0,0.001430818,0,0.015814316,0.349301868,0.321257899,0.077781275,0.007043391,0.00840253,0.022332202,0.006697464,0.001264705,0,0,0,0,0,0,0,0,0.00094061,0,0,0,0,0,0,0,0.001549331,0,0.020476994,0.441824802,0.365508789,0.091181986,0.008436945,0.016923627,0.038350043,0.012935774,0.001871097,0,0,0,0,0,0,0,0,0.000572551,0,0,0,0,0,0,0,0.001200082,0,0.017427565,0.458089765,0.376171867,0.08670026,0.012755805,0.011066524,0.026924921,0.007624269,0.00146639,0,0,0,0,0,0,0,0,0.002514043,0,0,0,0,0,0,0,0.001759121,0,0.019442923,0.429449453,0.394970773,0.095628249,0.008659503,0.010330497,0.027456343,0.008234202,0.001554892,0,0,0,0,0,0,0,0
YDL031W,0.018728639,0.041477504,0.019800606,0.010074525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234766,0.000194977,8.29E-05,3.29E-05,0,0,0,0,0,0.00855246,0.025434667,0.011730963,0.006085578,0.002376363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200373,0.000159332,7.78E-05,2.51E-05,0,0,0,0,0,0.015602809,0.03564917,0.019260333,0.008685431,0,0,0,0,0,0,0,0.001400728,0,0,0,0,0,0,0.00020702,0.000116102,4.73E-05,2.36E-05,0,0,0,0,0,0.206656711,0.45767365,0.218485079,0.111164947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002590471,0.002151433,0.000914823,0.000362887,0,0,0,0,0,0.156516338,0.465473217,0.214685301,0.111370578,0.043489198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003666978,0.002915901,0.001423632,0.000458857,0,0,0,0,0,0.192645227,0.44015424,0.237804055,0.107237538,0,0,0,0,0,0,0,0.017294546,0,0,0,0,0,0,0.002556044,0.001433492,0.000583897,0.000290961,0,0,0,0,0
YDL040C,0.001930595,0.089937073,0.15362135,0.295904481,0.283209793,0.053603555,0.028088626,0.008567958,0,0,0,0,0.00204756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229169,0.092795827,0.118771575,0.271563178,0.210809107,0.04438368,0.023735733,0.008491836,0,0,0,0,0.002098101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002991709,0.080067837,0.117417303,0.241601935,0.232509269,0.037177364,0.021538875,0.006449056,0,0,0,0,0.001680627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002105543,0.098087027,0.167542271,0.322718872,0.308873811,0.058461024,0.030633973,0.009344373,0,0,0,0,0.002233107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002957246,0.119745709,0.153265367,0.350430903,0.272032556,0.057273645,0.030629094,0.010958046,0,0,0,0,0.002707434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004035031,0.107990516,0.15836515,0.325857654,0.313594031,0.050142515,0.029050294,0.008698085,0,0,0,0,0.002266725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL045C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003995712,0.003220071,0.000344111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002892841,0.002433251,0.000192432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001592619,0.002672718,0.000874329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528540753,0.425941341,0.045517905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524205589,0.440924181,0.034870229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309868196,0.520017885,0.170113919,0,0,0,0,0,0,0,0
YDL047W,0,0,0,0,0,0.002706985,0.026875789,0.012948179,0.01484596,0.015071468,0.052378899,0.018160472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002616038,0.027589096,0.011612102,0.012008617,0.012206271,0.0303635,0.013233235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003133129,0.025568417,0.01316885,0.015782398,0.016858315,0.037399235,0.015103638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01893159,0.187958676,0.090554465,0.103826795,0.105403909,0.366317381,0.127007184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023862675,0.251659067,0.105921943,0.10953883,0.111341769,0.276966304,0.120709412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024667593,0.201303954,0.103680319,0.124257168,0.132728029,0.294449746,0.118913193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL051W,0.006483353,0.007354897,0.016111052,0.063670795,0.056745343,0.038793771,0.016148248,0.008829611,0.009712684,0.00327527,0.009878083,0.011939823,0.086007934,0.073207217,0.016007652,0.002040804,0,0,0,0,0,0,0,0,0,0,0,0.005321265,0.005953653,0.010164936,0.041160765,0.037718405,0.027137371,0.011334497,0.005832847,0.006196372,0.003270647,0.006969483,0.010621436,0.040148897,0.060766447,0.01509629,0.000780123,0,0,0,0,0,0,0,0,0,0,0,0.0068214,0.008627696,0.015683236,0.051485009,0.042991006,0.03239963,0.014084598,0.006428287,0.008510161,0.003215285,0.00899398,0.010825172,0.045859037,0.071753101,0.016627621,0.001104415,0,0,0,0,0,0,0,0,0,0,0,0.015211764,0.01725665,0.037801044,0.149389531,0.13314048,0.091021061,0.037888315,0.020716742,0.022788679,0.007684702,0.023176752,0.028014171,0.201798721,0.171764651,0.037558438,0.004788298,0,0,0,0,0,0,0,0,0,0,0,0.01844629,0.020638479,0.035236993,0.142684768,0.130751745,0.09407234,0.039291303,0.020219701,0.021479869,0.011337776,0.024159877,0.036819458,0.139177105,0.210648331,0.052331649,0.002704315,0,0,0,0,0,0,0,0,0,0,0,0.019748724,0.024978157,0.045404745,0.14905493,0.12446383,0.093800597,0.040776505,0.018610618,0.02463788,0.009308614,0.026038591,0.031340099,0.132767104,0.207733352,0.048138847,0.003197407,0,0,0,0,0,0,0,0,0,0,0
YDL053C,0.020107165,0.037070022,0.018042924,0.012229928,0.008958569,0.003519756,0.000614261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019390463,0.025873142,0.016821925,0.011622783,0.006321003,0.002077302,0.000425696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043098699,0.047646842,0.032014417,0.023280375,0.013795058,0.003375789,0.000672561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199986473,0.368699561,0.179455466,0.121639237,0.089102203,0.035007603,0.006109456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234943893,0.31349105,0.203822292,0.140827058,0.076588218,0.025169555,0.005157934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262983371,0.290735628,0.195348345,0.14205421,0.084175877,0.020598681,0.00410389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL055C,0.013344045,0.003938601,0.000829121,0.00062122,0,0.000396377,0,0,0.000173272,0,0,0.053990167,0.381250504,4.124675122,6.541075577,2.890163998,0.643101871,0.132181361,0.036012876,0.006787989,0.0019742,0.001029364,0.000306858,0.000174317,0.000227171,0.000135781,0,0.014300014,0.004890003,0.000887718,0.001001247,0.000375222,0.000413614,0,0,0.000182097,0,0,0.00873117,0.031692108,2.229755892,4.610696274,1.942497069,0.431572003,0.092388366,0.027857561,0.005289923,0.001398135,0.000796458,0.000231487,0.000147356,0.000227015,0.000114232,0,0.085925204,0.039067739,0.011665881,0.005253938,0.003280448,0.001383378,0.002599812,0.001383086,0.000825352,0.002393058,0.00194715,0.023075713,0.122456639,1.998434458,3.470793457,1.479067254,0.341315358,0.076328587,0.022156287,0.004429166,0.001343365,0.000668628,0.000293146,0.000126709,0.00015581,0.000102697,0,0.000899656,0.000265541,5.59E-05,4.19E-05,0,2.67E-05,0,0,1.17E-05,0,0,0.003640018,0.025703916,0.278085675,0.440999439,0.194854911,0.04335794,0.00891167,0.002427989,0.000457646,0.000133101,6.94E-05,2.07E-05,1.18E-05,1.53E-05,9.15E-06,0,0.001520397,0.000519912,9.44E-05,0.000106454,3.99E-05,4.40E-05,0,0,1.94E-05,0,0,0.00092831,0.003369549,0.23707075,0.490215645,0.206528992,0.045885336,0.00982286,0.002961855,0.000562432,0.000148652,8.47E-05,2.46E-05,1.57E-05,2.41E-05,1.21E-05,0,0.011164232,0.005076058,0.001515744,0.000682642,0.000426228,0.000179742,0.000337793,0.000179704,0.000107238,0.000310929,0.000252993,0.002998219,0.015910749,0.259655901,0.450958999,0.192174699,0.044346987,0.009917347,0.002878759,0.00057548,0.000174543,8.69E-05,3.81E-05,1.65E-05,2.02E-05,1.33E-05,0
YDL056W,0,0.001415907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001633525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001418237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL058W,0.104232383,0.501162825,0.131084444,0.010934416,0.001962108,0.002161895,0.000759769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085809961,0.388347197,0.095435505,0.010793413,0.001435228,0.001779398,0.000246338,0,0.000741229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104957865,0.444158253,0.116608568,0.010118667,0.002166429,0.002089812,0.000967735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138552016,0.666176079,0.174245408,0.01453469,0.002608153,0.002873722,0.001009931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146787005,0.664308913,0.163252515,0.018463273,0.002455109,0.003043849,0.000421387,0,0.00126795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154107913,0.652150286,0.171214449,0.014857073,0.003180933,0.003068437,0.001420909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL059C,0,0,0,0,0,0,0.01434994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172956,0,0,0,0,0,0,0,0,0,0,0,0,0.013175775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137482,0,0,0,0,0,0,0,0,0,0,0,0,0.012300255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168185,0,0,0,0,0,0,0,0,0,0,0,0,0.988090801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011909199,0,0,0,0,0,0,0,0,0,0,0,0,0.98967333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01032667,0,0,0,0,0,0,0,0,0,0,0,0,0.986511178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013488822,0,0,0,0,0,0
YDL060W,0,0.0197308,0.028253082,0.024524682,0.013537652,0.00277331,0.001072743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010799042,0.016212742,0.016447406,0.009127571,0.000959181,0.000603325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012171016,0.022197141,0.024834183,0.012783368,0.002244701,0.000781781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219493844,0.314299355,0.272823042,0.15059862,0.030851483,0.011933656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199430985,0.299408346,0.303741987,0.168563156,0.017713643,0.011141884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162253842,0.29591379,0.331068628,0.170417209,0.029924483,0.010422047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
